../data/lfw/Abel_Pacheco/Abel_Pacheco_0001.jpg, ../data/features_cleaner/Abel_Pacheco_0001.npy, ../data/lfw/Abel_Pacheco/Abel_Pacheco_0004.jpg, ../data/features_cleaner/Abel_Pacheco_0004.npy, True,0.7355832215706803
../data/lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg, ../data/features_cleaner/Akhmed_Zakayev_0001.npy, ../data/lfw/Akhmed_Zakayev/Akhmed_Zakayev_0003.jpg, ../data/features_cleaner/Akhmed_Zakayev_0003.npy, True,0.868533379102912
../data/lfw/Akhmed_Zakayev/Akhmed_Zakayev_0002.jpg, ../data/features_cleaner/Akhmed_Zakayev_0002.npy, ../data/lfw/Akhmed_Zakayev/Akhmed_Zakayev_0003.jpg, ../data/features_cleaner/Akhmed_Zakayev_0003.npy, True,0.8059635998252422
../data/lfw/Amber_Tamblyn/Amber_Tamblyn_0001.jpg, ../data/features_cleaner/Amber_Tamblyn_0001.npy, ../data/lfw/Amber_Tamblyn/Amber_Tamblyn_0002.jpg, ../data/features_cleaner/Amber_Tamblyn_0002.npy, True,0.7337846149393866
../data/lfw/Anders_Fogh_Rasmussen/Anders_Fogh_Rasmussen_0001.jpg, ../data/features_cleaner/Anders_Fogh_Rasmussen_0001.npy, ../data/lfw/Anders_Fogh_Rasmussen/Anders_Fogh_Rasmussen_0003.jpg, ../data/features_cleaner/Anders_Fogh_Rasmussen_0003.npy, True,0.7633253884363234
../data/lfw/Anders_Fogh_Rasmussen/Anders_Fogh_Rasmussen_0001.jpg, ../data/features_cleaner/Anders_Fogh_Rasmussen_0001.npy, ../data/lfw/Anders_Fogh_Rasmussen/Anders_Fogh_Rasmussen_0004.jpg, ../data/features_cleaner/Anders_Fogh_Rasmussen_0004.npy, True,0.6826934213315718
../data/lfw/Angela_Bassett/Angela_Bassett_0001.jpg, ../data/features_cleaner/Angela_Bassett_0001.npy, ../data/lfw/Angela_Bassett/Angela_Bassett_0005.jpg, ../data/features_cleaner/Angela_Bassett_0005.npy, True,0.7671422791408463
../data/lfw/Angela_Bassett/Angela_Bassett_0002.jpg, ../data/features_cleaner/Angela_Bassett_0002.npy, ../data/lfw/Angela_Bassett/Angela_Bassett_0005.jpg, ../data/features_cleaner/Angela_Bassett_0005.npy, True,0.6562502757262383
../data/lfw/Angela_Bassett/Angela_Bassett_0003.jpg, ../data/features_cleaner/Angela_Bassett_0003.npy, ../data/lfw/Angela_Bassett/Angela_Bassett_0004.jpg, ../data/features_cleaner/Angela_Bassett_0004.npy, True,0.6669794458155369
../data/lfw/Ann_Veneman/Ann_Veneman_0003.jpg, ../data/features_cleaner/Ann_Veneman_0003.npy, ../data/lfw/Ann_Veneman/Ann_Veneman_0005.jpg, ../data/features_cleaner/Ann_Veneman_0005.npy, True,0.8591905655644032
../data/lfw/Ann_Veneman/Ann_Veneman_0006.jpg, ../data/features_cleaner/Ann_Veneman_0006.npy, ../data/lfw/Ann_Veneman/Ann_Veneman_0010.jpg, ../data/features_cleaner/Ann_Veneman_0010.npy, True,0.7524228719839685
../data/lfw/Ann_Veneman/Ann_Veneman_0010.jpg, ../data/features_cleaner/Ann_Veneman_0010.npy, ../data/lfw/Ann_Veneman/Ann_Veneman_0011.jpg, ../data/features_cleaner/Ann_Veneman_0011.npy, True,0.5986005463904782
../data/lfw/Anthony_Fauci/Anthony_Fauci_0001.jpg, ../data/features_cleaner/Anthony_Fauci_0001.npy, ../data/lfw/Anthony_Fauci/Anthony_Fauci_0002.jpg, ../data/features_cleaner/Anthony_Fauci_0002.npy, True,0.8375335942899178
../data/lfw/Antony_Leung/Antony_Leung_0001.jpg, ../data/features_cleaner/Antony_Leung_0001.npy, ../data/lfw/Antony_Leung/Antony_Leung_0002.jpg, ../data/features_cleaner/Antony_Leung_0002.npy, True,0.8038154834171412
../data/lfw/Antony_Leung/Antony_Leung_0002.jpg, ../data/features_cleaner/Antony_Leung_0002.npy, ../data/lfw/Antony_Leung/Antony_Leung_0003.jpg, ../data/features_cleaner/Antony_Leung_0003.npy, True,0.7667008324989426
../data/lfw/Anwar_Ibrahim/Anwar_Ibrahim_0001.jpg, ../data/features_cleaner/Anwar_Ibrahim_0001.npy, ../data/lfw/Anwar_Ibrahim/Anwar_Ibrahim_0002.jpg, ../data/features_cleaner/Anwar_Ibrahim_0002.npy, True,0.6680344618534602
../data/lfw/Augusto_Pinochet/Augusto_Pinochet_0001.jpg, ../data/features_cleaner/Augusto_Pinochet_0001.npy, ../data/lfw/Augusto_Pinochet/Augusto_Pinochet_0002.jpg, ../data/features_cleaner/Augusto_Pinochet_0002.npy, True,0.8884422956908056
../data/lfw/Barbara_Brezigar/Barbara_Brezigar_0001.jpg, ../data/features_cleaner/Barbara_Brezigar_0001.npy, ../data/lfw/Barbara_Brezigar/Barbara_Brezigar_0002.jpg, ../data/features_cleaner/Barbara_Brezigar_0002.npy, True,0.6804335326272198
../data/lfw/Benjamin_Netanyahu/Benjamin_Netanyahu_0001.jpg, ../data/features_cleaner/Benjamin_Netanyahu_0001.npy, ../data/lfw/Benjamin_Netanyahu/Benjamin_Netanyahu_0004.jpg, ../data/features_cleaner/Benjamin_Netanyahu_0004.npy, True,0.7604520355165217
../data/lfw/Benjamin_Netanyahu/Benjamin_Netanyahu_0004.jpg, ../data/features_cleaner/Benjamin_Netanyahu_0004.npy, ../data/lfw/Benjamin_Netanyahu/Benjamin_Netanyahu_0005.jpg, ../data/features_cleaner/Benjamin_Netanyahu_0005.npy, True,0.7736532976295838
../data/lfw/Bernard_Law/Bernard_Law_0002.jpg, ../data/features_cleaner/Bernard_Law_0002.npy, ../data/lfw/Bernard_Law/Bernard_Law_0003.jpg, ../data/features_cleaner/Bernard_Law_0003.npy, True,0.7010158227307582
../data/lfw/Bernard_Law/Bernard_Law_0003.jpg, ../data/features_cleaner/Bernard_Law_0003.npy, ../data/lfw/Bernard_Law/Bernard_Law_0004.jpg, ../data/features_cleaner/Bernard_Law_0004.npy, True,0.7661186285477006
../data/lfw/Bertrand_Bonello/Bertrand_Bonello_0001.jpg, ../data/features_cleaner/Bertrand_Bonello_0001.npy, ../data/lfw/Bertrand_Bonello/Bertrand_Bonello_0002.jpg, ../data/features_cleaner/Bertrand_Bonello_0002.npy, True,0.7107178006163508
../data/lfw/Bill_Frist/Bill_Frist_0002.jpg, ../data/features_cleaner/Bill_Frist_0002.npy, ../data/lfw/Bill_Frist/Bill_Frist_0009.jpg, ../data/features_cleaner/Bill_Frist_0009.npy, True,0.770544388531314
../data/lfw/Bill_Frist/Bill_Frist_0004.jpg, ../data/features_cleaner/Bill_Frist_0004.npy, ../data/lfw/Bill_Frist/Bill_Frist_0005.jpg, ../data/features_cleaner/Bill_Frist_0005.npy, True,0.6158971892470742
../data/lfw/Bob_Graham/Bob_Graham_0002.jpg, ../data/features_cleaner/Bob_Graham_0002.npy, ../data/lfw/Bob_Graham/Bob_Graham_0004.jpg, ../data/features_cleaner/Bob_Graham_0004.npy, True,0.5959872200509069
../data/lfw/Bob_Graham/Bob_Graham_0003.jpg, ../data/features_cleaner/Bob_Graham_0003.npy, ../data/lfw/Bob_Graham/Bob_Graham_0006.jpg, ../data/features_cleaner/Bob_Graham_0006.npy, True,0.6907710068801437
../data/lfw/Bob_Graham/Bob_Graham_0004.jpg, ../data/features_cleaner/Bob_Graham_0004.npy, ../data/lfw/Bob_Graham/Bob_Graham_0006.jpg, ../data/features_cleaner/Bob_Graham_0006.npy, True,0.6159975204978279
../data/lfw/Bob_Graham/Bob_Graham_0005.jpg, ../data/features_cleaner/Bob_Graham_0005.npy, ../data/lfw/Bob_Graham/Bob_Graham_0006.jpg, ../data/features_cleaner/Bob_Graham_0006.npy, True,0.6530876658314292
../data/lfw/Boris_Becker/Boris_Becker_0002.jpg, ../data/features_cleaner/Boris_Becker_0002.npy, ../data/lfw/Boris_Becker/Boris_Becker_0006.jpg, ../data/features_cleaner/Boris_Becker_0006.npy, True,0.7404311632375756
../data/lfw/Brad_Johnson/Brad_Johnson_0001.jpg, ../data/features_cleaner/Brad_Johnson_0001.npy, ../data/lfw/Brad_Johnson/Brad_Johnson_0003.jpg, ../data/features_cleaner/Brad_Johnson_0003.npy, True,0.7355718036765768
../data/lfw/Brad_Johnson/Brad_Johnson_0002.jpg, ../data/features_cleaner/Brad_Johnson_0002.npy, ../data/lfw/Brad_Johnson/Brad_Johnson_0003.jpg, ../data/features_cleaner/Brad_Johnson_0003.npy, True,0.7743452096321782
../data/lfw/Brad_Johnson/Brad_Johnson_0002.jpg, ../data/features_cleaner/Brad_Johnson_0002.npy, ../data/lfw/Brad_Johnson/Brad_Johnson_0004.jpg, ../data/features_cleaner/Brad_Johnson_0004.npy, True,0.5695262497768608
../data/lfw/Brian_Griese/Brian_Griese_0001.jpg, ../data/features_cleaner/Brian_Griese_0001.npy, ../data/lfw/Brian_Griese/Brian_Griese_0002.jpg, ../data/features_cleaner/Brian_Griese_0002.npy, True,0.8564129792030122
../data/lfw/Candice_Bergen/Candice_Bergen_0001.jpg, ../data/features_cleaner/Candice_Bergen_0001.npy, ../data/lfw/Candice_Bergen/Candice_Bergen_0002.jpg, ../data/features_cleaner/Candice_Bergen_0002.npy, True,0.7325548231514625
../data/lfw/Candice_Bergen/Candice_Bergen_0002.jpg, ../data/features_cleaner/Candice_Bergen_0002.npy, ../data/lfw/Candice_Bergen/Candice_Bergen_0003.jpg, ../data/features_cleaner/Candice_Bergen_0003.npy, True,0.705323715392153
../data/lfw/Carla_Myers/Carla_Myers_0001.jpg, ../data/features_cleaner/Carla_Myers_0001.npy, ../data/lfw/Carla_Myers/Carla_Myers_0002.jpg, ../data/features_cleaner/Carla_Myers_0002.npy, True,0.6435778927842839
../data/lfw/Cathy_Freeman/Cathy_Freeman_0001.jpg, ../data/features_cleaner/Cathy_Freeman_0001.npy, ../data/lfw/Cathy_Freeman/Cathy_Freeman_0002.jpg, ../data/features_cleaner/Cathy_Freeman_0002.npy, True,0.649975375078668
